SK_ID_CURR,EXT_SOURCE_3,EXT_SOURCE_2,BURO_DAYS_CREDIT_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_EMPLOYED,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,DAYS_BIRTH,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,NAME_EDUCATION_TYPE_Higher education,REGION_RATING_CLIENT_W_CITY,DAYS_LAST_PHONE_CHANGE,BURO_ACTIVE_PREVIOUS_LOANS_COUNT,PREV_CODE_REJECT_REASON_HC_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_AMT_GOODS_PRICE_PERC_MEAN,PREV_REFUSED_CNT_PAYMENT_MEAN,PREV_REFUSED_CNT_PAYMENT_SUM,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_ENDDATE_MEAN,TARGET
362822,0.511891801533151,0.6906407067412288,3.007762557077625,0.5833333333333334,3.8794520547945206,0.0,1.2365296803652968,33.92054794520548,0.0,True,1,5.008219178082192,4.0,0.0,5.487671232876712,1.0374162303126218,0.0,0.0,0.6027397260273972,-4.623972602739726,0.0
386418,0.1482543790610911,0.4686684759991379,2.5794520547945208,0.5,1.180821917808219,0.25,1.4296803652968038,26.41917808219178,0.0,False,2,0.7698630136986301,3.0,0.25,3.2986301369863016,1.0848773993622616,8.0,16.0,0.3041095890410959,2.3657534246575342,0.0
438062,0.6706517530862718,0.6401312959242026,3.8225266362252666,0.5555555555555556,5.824657534246575,0.0,1.8414003044140028,32.227397260273975,0.3333333333333333,False,2,6.619178082191781,4.0,0.0,7.96986301369863,0.8796291840125932,0.0,0.0,0.5397260273972603,-8.057838660578387,0.0
235613,0.4083588531230431,0.2131696243098092,2.1479452054794517,0.6666666666666666,2.4465753424657533,0.0,1.6465753424657537,36.99452054794521,0.0,False,2,1.36986301369863,1.0,0.0,1.3397260273972602,0.9965612810511189,0.0,0.0,0.30684931506849317,1.0876712328767124,0.0
220237,0.3859146722745145,0.6475824160839746,3.764881693648817,0.7272727272727273,29.213698630136985,0.0,2.7967621419676214,56.25479452054795,0.0,False,1,6.331506849315068,3.0,0.0,7.991780821917807,1.0393898575554212,0.0,0.0,0.547945205479452,2.188293897882939,0.0
357939,0.5046813193144684,0.5891548715929243,2.1023972602739724,1.0,3.1616438356164385,0.0,1.055821917808219,27.945205479452056,0.0,False,2,1.904109589041096,0.0,0.0,1.8356164383561644,1.1111111111111112,0.0,0.0,0.7095890410958904,1.3170254403131114,0.0
138467,0.6658549219640212,0.6757815061529483,3.8858447488584473,0.6666666666666666,4.624657534246575,0.14285714285714285,1.9917808219178081,56.66027397260274,0.14285714285714285,False,1,2.723287671232877,1.0,0.0,6.063013698630137,1.0909076450231647,10.0,10.0,1.6493150684931508,1.884931506849315,0.0
298276,0.8061492814355136,0.6699428918875072,6.043835616438356,1.0,20.646575342465752,0.0,1.1849315068493151,52.83013698630137,0.5,False,1,1.095890410958904,0.0,0.0,1.0410958904109588,1.0024982481796303,0.0,0.0,6.043835616438356,4.0849315068493155,0.0
241068,0.3108182544189319,0.628169117569508,3.4383561643835616,1.0,3.958904109589041,0.0,1.3534246575342466,54.76164383561644,0.0,False,2,0.27945205479452057,0.0,0.0,0.2273972602739726,0.931620174246663,0.0,0.0,3.4383561643835616,1.4301369863013698,0.0
306745,0.3656165070113335,0.5758500066079526,0.2876712328767123,0.0,2.9506849315068493,0.0,0.057534246575342465,22.67945205479452,0.0,False,2,2.073972602739726,1.0,0.0,1.9945205479452057,1.0951801271801997,0.0,0.0,0.2876712328767123,-4.715068493150685,0.0
283946,0.4938628816996244,0.6192083643660197,3.8318804483188043,0.7272727272727273,1.7561643835616438,0.45454545454545453,1.5688667496886675,37.394520547945206,0.09090909090909091,True,2,4.082191780821918,3.0,0.2727272727272727,4.027397260273973,0.9722530952415428,1.2,6.0,0.5917808219178082,0.2174346201743462,0.0
108190,0.0828147042440649,0.3569355656600178,2.0473972602739723,0.6,2.627397260273973,0.3333333333333333,0.8123287671232877,24.005479452054793,0.3333333333333333,False,3,2.73972602739726,4.0,0.0,2.6904109589041094,0.968161097795949,12.0,12.0,0.3643835616438356,-8.846849315068493,0.0
280225,0.746300213050371,0.7865980708101314,4.032876712328767,1.0,8.986301369863014,0.0,3.6054794520547944,33.25479452054795,0.0,False,1,6.336986301369863,0.0,0.0,7.761643835616439,0.8450442380658627,0.0,0.0,4.032876712328767,3.6191780821917807,0.0
193843,0.7862666146611379,0.7349511154746416,4.9542074363992175,0.7142857142857143,2.0465753424657533,0.0,3.701761252446184,54.44931506849315,0.0,True,2,-0.0,2.0,0.0,3.0356164383561643,1.035069717391649,0.0,0.0,1.7726027397260273,-0.4418786692759298,0.0
209183,0.3791004853998145,0.2347790405399689,2.073972602739726,0.3333333333333333,2.884931506849315,0.3333333333333333,0.05570776255707763,41.58082191780822,0.0,False,2,-0.0,2.0,0.0,2.778082191780822,0.9497490941505541,10.0,10.0,1.358904109589041,-1.5242009132420093,0.0
381710,0.5226973172821112,0.4295248652926229,3.319330289193303,0.4444444444444444,0.9452054794520548,0.0,1.941552511415525,43.73424657534247,0.0,False,2,-0.0,5.0,0.0,3.589041095890411,1.5779065064139606,0.0,0.0,0.5452054794520548,-1.584779299847793,0.0
203704,0.6863823354047934,0.0476602799228213,4.207123287671233,0.6,3.4575342465753423,0.0,1.2476712328767126,32.673972602739724,0.0,False,2,0.9068493150684932,2.0,0.0,0.8438356164383561,0.9498233215547703,0.0,0.0,0.5808219178082191,3.297945205479452,0.0
320830,0.3842068130556564,0.677995874698924,3.6984689766317485,0.8823529411764706,0.2876712328767123,0.0,2.4778404512489924,54.64657534246575,0.0,True,1,5.989041095890411,2.0,0.0,5.958904109589041,2.223351543641215,0.0,0.0,0.14520547945205478,1.5335616438356166,0.0
273174,0.722392890081304,0.6149869168617997,2.71013698630137,0.8666666666666667,12.112328767123287,0.0,1.935159817351598,49.10958904109589,0.0,False,2,4.265753424657534,2.0,0.0,4.2027397260273975,0.8832762731846355,0.0,0.0,0.8547945205479452,-0.30009132420091333,0.0
331631,0.4543210601605785,0.6485898603376894,2.5679060665362035,0.5714285714285714,6.693150684931507,0.0,1.4285714285714286,44.443835616438356,0.0,False,2,8.312328767123288,3.0,0.0,7.989041095890411,1.0116602854159416,0.0,0.0,0.6301369863013698,0.7682974559686889,0.0
158575,0.4938628816996244,0.5537138006424123,1.3817351598173515,0.6666666666666666,4.013698630136986,0.3333333333333333,0.6547945205479452,47.31232876712329,0.16666666666666666,False,2,5.115068493150685,1.0,0.3333333333333333,7.942465753424657,1.00065300545975,5.0,10.0,1.0684931506849316,-16.63013698630137,0.0
210098,0.6413682574954046,0.4433683508097339,1.0383561643835617,1.0,1.3315068493150686,0.0,0.4547945205479452,35.85479452054795,0.0,False,2,1.2410958904109588,0.0,0.0,1.2,1.0233130146508396,0.0,0.0,0.663013698630137,0.489041095890411,0.0
228840,0.3360615207658242,0.6938551778546695,5.2706457925636006,0.7142857142857143,13.860273972602739,0.0,3.301956947162427,40.10958904109589,0.0,True,2,6.013698630136986,4.0,0.0,5.967123287671233,1.4814358795753528,0.0,0.0,0.9178082191780822,2.695890410958904,0.0
319466,0.0734726404118144,0.5994672367889021,2.4876712328767123,0.45454545454545453,10.402739726027397,0.0,1.0052303860523037,42.9013698630137,0.0,False,2,1.8027397260273972,6.0,0.0,1.3068493150684932,0.9954943016167506,0.0,0.0,1.3287671232876712,-17.07427701674277,1.0
413968,0.1359510441732951,0.5369126848566554,1.6745205479452057,0.2,3.7205479452054795,0.5,0.7594520547945205,37.673972602739724,0.0,False,2,2.1945205479452055,4.0,0.5,2.1315068493150684,0.9375347416899297,32.0,96.0,0.0684931506849315,-22.201369863013703,0.0
259588,0.5226973172821112,0.5377716362548373,2.525342465753425,0.25,6.947945205479452,0.16666666666666666,1.0452054794520549,40.917808219178085,0.0,False,1,5.991780821917808,3.0,0.0,7.9972602739726035,1.0192596294068696,10.0,10.0,1.2082191780821918,-1.7082191780821918,0.0
443483,0.6577838002083306,0.6421337607708159,1.5835616438356166,0.5,1.7232876712328766,0.0,0.7945205479452055,31.394520547945206,0.0,True,2,1.3726027397260274,1.0,0.0,1.3041095890410959,0.9522352574346182,0.0,0.0,1.1123287671232878,-2.1986301369863015,0.0
229808,0.6577838002083306,0.6729627466566008,3.8200913242009134,0.6666666666666666,14.882191780821918,0.0,1.7981735159817351,36.25753424657534,0.0,False,2,6.47945205479452,3.0,0.0,8.002739726027396,1.1015647137473323,0.0,0.0,0.5671232876712329,-0.2295281582952815,0.0
164427,0.7421816117614419,0.7685582126692895,5.26027397260274,0.6666666666666666,2.3068493150684932,0.0,1.0812785388127855,45.534246575342465,0.0,False,1,-0.0,1.0,0.0,5.073972602739726,0.9636777682011856,0.0,0.0,2.893150684931507,0.2557077625570776,0.0
210297,0.501075160239048,0.6785589566421361,2.0136986301369864,0.3333333333333333,3.96986301369863,0.6666666666666666,0.48493150684931513,46.084931506849315,0.6666666666666666,False,1,2.7013698630136984,2.0,0.0,2.684931506849315,0.9511755983901716,0.0,0.0,1.3506849315068492,-0.9305936073059361,1.0
348377,0.501075160239048,0.5265841717924438,3.03013698630137,0.6666666666666666,7.265753424657534,0.0,1.3954337899543379,41.92876712328767,0.0,False,2,4.745205479452054,2.0,0.0,5.4,0.9271067386162494,0.0,0.0,0.7068493150684931,2.288219178082192,0.0
204174,0.4101025731788671,0.4802056714972597,3.756164383561644,1.0,5.767123287671233,0.0,1.9743150684931507,56.42191780821918,0.14285714285714285,False,2,4.69041095890411,0.0,0.0,4.6438356164383565,1.0668575174994774,0.0,0.0,1.5671232876712329,2.584931506849315,0.0
111086,0.3185955240537633,0.1435255356797161,1.944031311154599,0.5714285714285714,2.408219178082192,0.42857142857142855,0.8626223091976516,40.397260273972606,0.21428571428571427,False,2,4.1287671232876715,3.0,0.21428571428571427,8.052054794520547,1.0012447899686818,10.4,52.0,0.1232876712328767,-11.462557077625574,1.0
237007,0.7688075728291359,0.7517100860633209,3.430528375733855,1.0,10.580821917808219,0.0,2.086105675146771,37.47945205479452,0.2,False,2,2.3424657534246576,0.0,0.0,2.2986301369863016,0.9899644539968587,0.0,0.0,1.7287671232876711,2.574168297455969,0.0
394444,0.5849900404894085,0.5697981934105112,2.9744292237442926,0.6666666666666666,16.339726027397262,0.0,0.30867579908675796,51.71232876712329,0.0,False,2,0.010958904109589041,1.0,0.0,6.726027397260274,1.0264341772567562,0.0,0.0,0.7616438356164383,1.0182648401826484,0.0
159030,0.511891801533151,0.5397007334179676,2.0753424657534247,0.625,7.8712328767123285,0.0,0.8006849315068494,41.43287671232877,0.0,False,2,-0.0,3.0,0.0,4.843835616438356,1.0324365367880615,0.0,0.0,0.07945205479452055,0.44760273972602743,0.0
117459,0.363945238612397,0.6792406403963357,1.9401174168297455,0.8571428571428571,0.5589041095890411,0.0,1.4003913894324853,36.364383561643834,0.3333333333333333,True,2,0.821917808219178,1.0,0.0,7.772602739726027,1.0401934188633266,0.0,0.0,0.5616438356164384,-3.951598173515982,0.0
397276,0.4812493411434029,0.7821749807930545,4.216164383561644,0.6,13.789041095890411,0.6666666666666666,2.827123287671233,36.64657534246575,0.6666666666666666,True,1,0.8301369863013699,4.0,0.0,0.7589041095890411,0.96897490104802,48.0,96.0,0.5506849315068493,1.310958904109589,0.0
123600,0.2431864804420123,0.0293998495810491,1.6273972602739726,0.6666666666666666,1.4191780821917808,0.0,0.9269406392694064,32.41095890410959,0.0,False,2,-0.0,2.0,0.0,2.6246575342465754,0.9598621671733136,0.0,0.0,0.09041095890410959,-1.7995433789954338,0.0
402366,0.7121551551910698,0.5302351501770654,3.600391389432485,0.5714285714285714,8.73150684931507,0.0,1.4551859099804305,41.38904109589041,0.3333333333333333,True,3,2.1616438356164385,3.0,0.0,2.115068493150685,1.0593453091695573,0.0,0.0,0.6027397260273972,1.0481409001956947,0.0
337587,0.7407990879702335,0.5354824278677223,3.532191780821918,1.0,9.221917808219178,0.2,2.721232876712329,48.07123287671233,0.0,False,2,-0.0,0.0,0.2,5.698630136986301,1.0370924339117256,6.0,6.0,0.9726027397260274,2.886986301369863,0.0
453520,0.6801388218428291,0.7436495430058341,4.462328767123288,0.75,18.041095890410958,0.0,3.756849315068493,37.295890410958904,0.0,False,3,2.315068493150685,1.0,0.0,2.2575342465753425,1.0182604243699869,0.0,0.0,0.7424657534246575,3.167808219178082,0.0
389126,0.1974745115685422,0.5581351445274428,2.1013698630136988,0.5,8.567123287671233,0.5,1.154109589041096,40.18082191780822,0.25,False,1,3.871232876712329,2.0,0.0,3.8273972602739725,0.9842376986674821,0.0,0.0,0.14246575342465753,1.3625570776255707,0.0
102306,0.7047064232963289,0.7205388926579414,4.010273972602739,0.75,28.041095890410958,0.0,1.6369863013698631,54.50684931506849,0.0,False,2,4.824657534246575,1.0,0.0,6.610958904109589,1.2131563474255707,0.0,0.0,0.9643835616438357,-17.133561643835616,0.0
159752,0.6940926425266661,0.0957205261317777,1.7575342465753423,0.5,5.739726027397261,0.0,0.8657534246575342,26.616438356164384,0.0,False,2,1.1424657534246576,1.0,0.0,1.115068493150685,0.890694626474443,0.0,0.0,0.4712328767123288,0.7520547945205479,0.0
140599,0.1301285429480269,0.6009207571719936,2.208610567514677,0.7142857142857143,4.260273972602739,0.14285714285714285,1.1193737769080234,29.723287671232878,0.21428571428571427,True,2,6.30958904109589,2.0,0.14285714285714285,6.254794520547946,1.0536147620555119,42.0,84.0,0.8410958904109589,0.8833659491193737,0.0
385831,0.5779691187553125,0.4920536864570671,2.56,1.0,8.712328767123287,0.2777777777777778,1.1649315068493151,45.88767123287671,0.16666666666666666,False,2,5.515068493150685,0.0,0.16666666666666666,6.835616438356165,0.9098732899522398,11.2,56.0,1.2465753424657535,1.3589041095890413,0.0
154676,0.3556387169923543,0.5079828727062519,2.3315068493150686,0.5,4.446575342465754,0.0,1.6493150684931508,28.745205479452054,0.0,False,2,-0.0,1.0,0.0,3.356164383561644,0.9549503254539226,0.0,0.0,0.2547945205479452,0.08356164383561648,0.0
436303,0.6940926425266661,0.6452282825182031,2.4558904109589044,0.6,9.394520547945206,0.0,1.0399999999999998,41.016438356164386,0.0,False,2,7.597260273972603,2.0,0.0,7.989041095890411,1.0196555666187264,0.0,0.0,1.4958904109589042,-5.32,0.0
132301,0.646329897706246,0.5035553057488579,3.7813698630136985,0.4,24.846575342465755,0.0,1.7156164383561645,46.26575342465753,0.0,False,2,5.646575342465753,3.0,0.0,5.575342465753424,1.4689549980087613,0.0,0.0,0.2821917808219178,-0.8120547945205476,0.0
280380,0.6263042766749393,0.6447025109362328,4.444319097502015,0.7647058823529411,10.580821917808219,0.0,9.396937953263498,43.2,0.0,False,2,6.8931506849315065,4.0,0.0,6.8493150684931505,1.3908961731097709,0.0,0.0,0.6986301369863014,-0.2699435938759065,0.0
355254,0.633031641417419,0.3977987271854739,4.588493150684931,0.6,0.8356164383561644,0.2,0.9134246575342466,52.37808219178082,0.2,False,3,2.249315068493151,2.0,0.2,6.821917808219178,0.8767504991076344,0.0,0.0,0.12602739726027398,1.7961643835616439,0.0
440053,0.5334816299804352,0.6509188489487553,4.061369863013699,0.6,4.1808219178082195,0.75,1.7484931506849315,31.90958904109589,0.25,False,2,2.665753424657534,2.0,0.0,2.607966893545022,1.0897960923519894,28.0,84.0,1.3041095890410959,0.07780821917808219,0.0
302179,0.6817058776720116,0.4953715551768497,4.929941291585128,0.8571428571428571,2.210958904109589,0.3333333333333333,2.5675146771037185,47.45479452054794,0.0,False,2,1.295890410958904,1.0,0.0,5.986301369863014,0.924444823524142,6.0,6.0,2.4767123287671233,-12.879060665362035,0.0
409166,0.3031463744186309,0.6591654853789811,3.8383561643835615,0.75,5.30958904109589,0.6666666666666666,2.3013698630136985,36.52602739726027,0.0,True,2,2.591780821917808,4.0,0.0,1.6273972602739726,1.0833333333333333,9.0,18.0,0.4383561643835616,1.8305022831050228,0.0
288990,0.4920600938649263,0.584643105943812,1.4756164383561643,0.6,3.8657534246575342,0.4,0.730958904109589,23.747945205479454,0.0,False,2,2.0794520547945203,2.0,0.0,2.0164383561643837,0.9247523232548595,24.0,24.0,0.9643835616438357,-1.8197260273972602,0.0
205021,0.2678689358444539,0.7788935965748164,2.6410958904109587,0.5,22.136986301369863,0.0,1.9356164383561643,61.224657534246575,0.0,False,2,5.67945205479452,2.0,0.0,5.63013698630137,0.9099051418800636,0.0,0.0,0.3917808219178082,-2.1027397260273974,0.0
434070,0.4740512892789932,0.7416560130560459,1.9452054794520548,0.6666666666666666,12.906849315068493,0.6,1.1470319634703197,41.07671232876712,0.0,False,3,0.9671232876712329,1.0,0.0,0.915068493150685,0.978414517669532,0.0,0.0,1.2794520547945205,0.6228310502283105,0.0
296867,0.3523399726917038,0.1232157892840509,2.5082191780821916,0.5,5.69041095890411,0.875,1.197945205479452,31.813698630136987,0.375,False,3,3.2958904109589042,2.0,0.5625,3.2301369863013702,0.9461385705596653,11.0,154.0,1.484931506849315,-0.06986301369863013,0.0
356546,0.2263473957097693,0.6224616354480321,3.070058708414873,0.14285714285714285,14.490410958904109,0.0,0.27240704500978474,41.983561643835614,1.0,True,2,2.6684931506849314,6.0,0.0,2.5795015212136563,0.9240022056551496,0.0,0.0,1.0164383561643835,-15.16986301369863,0.0
339878,0.3170317785834444,0.2402519300002889,7.964383561643835,0.0,0.3178082191780822,0.2,1.715068493150685,31.293150684931508,0.2,False,2,-0.0,1.0,0.0,6.3780821917808215,1.0156741924980053,0.0,0.0,7.964383561643835,4.904109589041096,0.0
435130,0.2881295999178507,0.2749992617197684,4.260273972602739,0.5454545454545454,4.304109589041096,0.16666666666666666,1.7529265255292652,27.663013698630138,0.0,False,2,5.2465753424657535,5.0,0.16666666666666666,6.712328767123288,1.0225683147816487,0.0,0.0,0.5945205479452055,-0.723835616438356,0.0
359827,0.3859146722745145,0.5989368155736363,2.0484018264840183,0.5,2.791780821917808,0.1,0.9360730593607306,48.24383561643835,0.0,False,2,5.115068493150685,3.0,0.1,6.2465753424657535,1.0330295972709083,48.0,48.0,0.3972602739726027,0.4745205479452054,0.0
264052,0.2735646775174348,0.4903376151890918,1.4054794520547946,0.4,3.9506849315068493,0.0,0.5084931506849315,41.07123287671233,0.0,False,3,5.117808219178082,3.0,0.0,5.054794520547945,0.9345882710231838,0.0,0.0,0.31232876712328766,-1.0723287671232877,0.0
185264,0.3791004853998145,0.3885019458368429,1.2292237442922374,0.3333333333333333,6.134246575342465,0.0,0.6657534246575342,28.90958904109589,0.0,True,2,1.6273972602739726,2.0,0.0,1.5945205479452051,1.1111223355894535,0.0,0.0,0.32602739726027397,0.049315068493150684,0.0
339208,0.4740512892789932,0.7270220702739327,3.336073059360731,0.6666666666666666,17.03287671232877,0.0,0.6538812785388127,49.5013698630137,0.0,False,2,6.720547945205479,1.0,0.0,6.66027397260274,1.0317845942566246,0.0,0.0,2.3808219178082193,1.5219178082191782,0.0
250455,0.6832688314232291,0.6921664110816699,3.046575342465754,0.6666666666666666,6.260273972602739,0.0,0.8858447488584474,45.54246575342466,0.0,False,2,5.882191780821918,1.0,0.0,5.8191780821917805,1.5421478546741971,0.0,0.0,0.9452054794520548,-0.4365296803652967,0.0
108230,0.4794489811780563,0.754588449770965,2.1465753424657534,0.3,2.8602739726027395,0.0,1.027945205479452,43.76712328767123,0.0,False,2,4.2904109589041095,7.0,0.0,4.2164383561643834,1.044918669339561,0.0,0.0,0.4712328767123288,-4.160547945205479,0.0
340265,0.7394117535524816,0.5972547475331572,3.9013698630136986,0.6666666666666666,11.87945205479452,0.42857142857142855,2.225875190258752,36.6986301369863,0.14285714285714285,True,2,1.6547945205479453,3.0,0.42857142857142855,7.961643835616438,0.9819092712860055,11.333333333333334,34.0,0.8575342465753425,3.7534246575342465,0.0
214872,0.8193176922872417,0.7504877371002372,5.4872146118721465,1.0,0.9863013698630136,0.4,3.453424657534246,43.320547945205476,0.4,False,3,6.835616438356165,0.0,0.0,6.019178082191781,1.0630914826498423,18.0,36.0,2.26027397260274,4.272146118721461,0.0
280373,0.4578995512067301,0.6394358291915835,4.023116438356165,0.5625,0.7342465753424657,0.25,2.6227739726027397,58.83835616438356,0.0,True,2,2.03013698630137,7.0,0.0,7.9972602739726035,1.0413201783996069,24.0,24.0,1.5561643835616439,1.3738812785388128,0.0
294422,0.6279908192952864,0.5858851582245171,4.678904109589041,0.8,14.213698630136987,0.0,0.9073972602739726,35.2,0.5,True,2,0.0136986301369863,1.0,0.0,8.035616438356165,1.0067202048717188,0.0,0.0,0.1232876712328767,1.0756164383561644,0.0
296415,0.1301285429480269,0.3933754569257602,4.554794520547945,0.5,5.652054794520548,0.0,3.0082191780821916,51.24383561643835,0.0,False,2,2.7041095890410958,1.0,0.0,8.008219178082191,0.9730392156862745,0.0,0.0,2.1095890410958904,2.0493150684931507,0.0
183313,0.3740208032583212,0.6567244919768105,0.8136986301369863,1.0,1.6027397260273972,0.25,0.3917808219178082,25.805479452054794,0.25,False,2,4.021917808219178,0.0,0.0,3.9863013698630136,0.9322413985973269,0.0,0.0,0.8136986301369863,-0.1863013698630137,0.0
280134,0.5656079814115492,0.5553181650580411,1.0575342465753423,0.5,13.224657534246575,0.42857142857142855,0.4712328767123288,54.87671232876713,0.0,False,2,0.9287671232876712,1.0,0.42857142857142855,5.424657534246576,1.136391264184987,0.0,0.0,0.8547945205479452,-0.9438356164383562,0.0
419312,0.4258928980051529,0.5417643637869892,1.532876712328767,0.25,5.2027397260273975,0.375,0.3582191780821918,63.446575342465756,0.25,False,2,6.983561643835617,3.0,0.375,8.024657534246575,1.0031607769662332,12.0,36.0,0.821917808219178,-3.4657534246575343,0.0
140194,0.7862666146611379,0.4803039221571742,4.019178082191781,0.875,1.5561643835616439,0.0,1.9674657534246576,29.86849315068493,0.0,False,2,1.736986301369863,1.0,0.0,1.6904109589041096,1.2232245366573724,0.0,0.0,1.8575342465753424,1.6869863013698632,0.0
281866,0.8327850252992314,0.1817872523819388,3.528082191780822,0.5,4.008219178082192,0.0,1.563013698630137,40.917808219178085,0.0,False,3,3.26027397260274,2.0,0.0,3.210958904109589,0.8507578008915304,0.0,0.0,1.9424657534246574,-5.480136986301369,1.0
166589,0.3859146722745145,0.6059547798025936,2.7927770859277707,0.36363636363636365,0.9671232876712329,0.0,1.5292652552926527,60.76438356164383,0.0,False,2,0.4602739726027397,7.0,0.0,4.3123287671232875,0.9422461567650764,0.0,0.0,0.2493150684931507,1.1866057838660578,0.0
